wconfid,pctid,x,y,z,mag
1,30,0.973,0.016,-0.137,0.982727836
1,30,0.957,-0.074,-0.105,0.965582726
1,30,0.992,-0.102,-0.145,1.007716726
1,30,0.969,-0.004,-0.141,0.979212949
1,30,0.969,-0.039,-0.105,0.975452203
1,30,1.023,0.059,-0.121,1.031819267
1,30,1.004,0.016,-0.184,1.020846707
1,30,1.004,-0.008,-0.141,1.013884116
1,30,0.984,-0.121,-0.141,1.001388037
1,30,0.988,0.059,-0.148,1.000764208
1,30,1.023,-0.039,-0.113,1.029960679
1,30,0.98,-0.141,-0.141,1.000080997
1,30,0.957,0.051,-0.109,0.964536676
1,30,1.039,-0.004,-0.109,1.044709529
1,30,0.988,-0.121,-0.148,1.0063245
1,30,0.973,0.082,-0.125,0.984417594
1,30,0.996,0.008,-0.109,1.001978543
1,30,0.996,0.082,-0.129,1.007661153
1,30,1.023,0.055,-0.121,1.031598275
1,30,0.977,-0.074,-0.152,0.991518532
1,30,0.984,-0.059,-0.125,0.993660908
1,30,1.051,0.082,-0.109,1.059814135
1,30,0.992,-0.035,-0.145,1.003152032
1,30,0.969,-0.055,-0.121,0.978073106
1,30,0.973,0.043,-0.133,0.98298881
1,30,0.977,-0.004,-0.152,0.988761346
1,30,0.984,-0.07,-0.121,0.993879771
1,30,1.027,0.07,-0.125,1.03694455
1,30,0.953,0.043,-0.129,0.962652066
1,30,1.051,0,-0.105,1.056231982
1,30,0.996,0.086,-0.117,1.006529185
1,30,0.996,0.023,-0.109,1.002210557
1,30,0.996,-0.105,-0.152,1.012988154
1,30,0.949,-0.023,-0.105,0.95506806
1,30,1.012,0.02,-0.117,1.018937191
1,30,1.02,-0.113,-0.172,1.040554179
1,30,0.977,-0.043,-0.125,0.985902125
1,30,1.02,0.027,-0.121,1.027506691
1,30,0.992,-0.086,-0.152,1.007255678
1,30,0.973,-0.051,-0.121,0.981820248
1,30,1.043,0.055,-0.113,1.050544145
1,30,1.004,-0.039,-0.148,1.015598838
1,30,0.953,-0.051,-0.117,0.96150871
1,30,1.008,0.059,-0.125,1.017433044
1,30,0.969,0.09,-0.148,0.984360198
1,30,1.008,0.117,-0.113,1.021039666
1,30,0.988,0.023,-0.145,0.998848337
1,30,0.988,-0.059,-0.117,0.996651393
1,30,0.93,-0.02,-0.141,0.940840582
1,30,0.984,0.055,-0.145,0.996145572
1,30,0.984,-0.008,-0.117,0.990963672
1,30,0.984,-0.129,-0.156,1.004605893
1,30,0.973,0.074,-0.141,0.985944217
1,30,1.043,-0.012,-0.121,1.050063808
1,30,0.926,-0.129,-0.117,0.942234578
1,30,0.973,0.055,-0.117,0.981551323
1,30,1,0.012,-0.125,1.00785366
1,30,0.996,0.117,-0.145,1.013276862
1,30,1.027,0.031,-0.109,1.033233275
1,30,0.973,-0.078,-0.152,0.987885115
1,30,0.973,-0.023,-0.125,0.981266019
1,30,1.039,0.078,-0.117,1.048472222
1,30,0.957,0.02,-0.141,0.967538113
1,30,1.043,-0.059,-0.129,1.052602014
1,30,1.008,-0.078,-0.133,1.019723982
1,30,0.988,-0.012,-0.145,0.998655596
1,30,0.961,-0.078,-0.121,0.971723212
1,30,1.02,0.059,-0.113,1.027934823
1,30,0.996,-0.012,-0.145,1.006570912
1,30,1.031,-0.027,-0.129,1.039389725
1,30,1.047,0.125,-0.121,1.061355266
1,30,0.992,0.004,-0.141,1.001978543
1,30,1.031,0.059,-0.121,1.039751413
1,30,0.969,0.094,-0.117,0.980553925
1,30,0.965,0.004,-0.121,0.972564651
1,30,0.969,-0.125,-0.141,0.987150951
1,30,1.055,-0.047,-0.105,1.061253504
1,30,1.023,0.012,-0.121,1.030200951
1,30,1.004,-0.105,-0.16,1.022076807
1,30,0.949,-0.035,-0.098,0.954688431
1,30,1.02,0.043,-0.109,1.026708332
1,30,0.887,-0.078,-0.078,0.893832758
1,30,0.961,-0.074,-0.125,0.971916663
1,30,1.012,0.012,-0.098,1.016804799
1,30,0.973,-0.066,-0.152,0.987010132
1,30,0.961,-0.039,-0.129,0.970403524
1,30,1.031,0.055,-0.105,1.037791405
1,30,0.984,-0.063,-0.137,0.995486816
1,30,0.98,-0.039,-0.113,0.987263896
1,30,1.043,0.035,-0.098,1.04817842
1,30,0.996,-0.035,-0.152,1.008139375
1,30,0.973,-0.094,-0.09,0.981664403
1,30,1.012,0.031,-0.141,1.022245567
1,30,0.961,0.074,-0.152,0.975756629
1,30,1.047,0.078,-0.121,1.056850983
1,30,0.98,0.059,-0.125,0.989699955
1,30,0.996,-0.02,-0.109,1.002146197
1,30,0.973,-0.094,-0.148,0.988670319
1,30,0.98,0.074,-0.137,0.9922928
1,30,0.996,-0.004,-0.109,1.00195459
1,30,1.008,-0.117,-0.176,1.029916987
1,30,0.992,0.051,-0.129,1.001651636
1,30,1.02,-0.004,-0.117,1.026696158
1,30,0.973,-0.113,-0.16,0.992521033
1,30,0.949,0.113,-0.203,0.977025588
1,30,1.004,0.023,-0.109,1.010161373
1,30,0.988,0.098,-0.145,1.003380785
1,30,1.039,0.07,-0.117,1.047907439
1,30,0.98,-0.008,-0.133,0.989016178
1,30,0.973,-0.074,-0.105,0.981442815
1,30,0.965,0.066,-0.141,0.977477365
1,30,0.984,-0.02,-0.148,0.995268808
1,30,0.898,-0.121,-0.09,0.910573995
1,30,1.031,0.063,-0.098,1.037561564
1,30,0.945,0.016,-0.137,0.955013089
1,30,1.047,-0.035,-0.109,1.053240239
1,30,0.992,-0.133,-0.164,1.014223348
1,30,1,0.02,-0.152,1.011683745
1,30,1.012,0.074,-0.098,1.019423366
1,30,1.012,0.039,-0.137,1.021975538
1,30,0.996,-0.012,-0.121,1.003394738
1,30,1.012,0.059,-0.129,1.021893341
1,30,0.934,-0.027,-0.121,0.942192125
1,30,1.027,0.012,-0.113,1.033267632
1,30,0.996,-0.082,-0.156,1.011472194
1,30,0.961,-0.039,-0.109,0.967947829
1,30,1.008,0.004,-0.125,1.015728802
1,30,0.984,-0.074,-0.141,0.996801384
1,30,0.953,-0.055,-0.129,0.963262685
1,30,1.02,0.051,-0.121,1.028417231
1,30,0.98,-0.07,-0.156,0.994804503
1,30,0.977,-0.051,-0.129,0.986798358
1,30,1.039,0.059,-0.121,1.04768459
1,30,0.98,-0.039,-0.148,0.991879529
1,30,1,-0.035,-0.129,1.008893453
1,30,1.051,0.047,-0.121,1.058985836
1,30,1.012,-0.012,-0.133,1.020772747
1,30,1.027,-0.035,-0.152,1.038777166
1,30,1.031,0.094,-0.117,1.041866594
1,30,0.992,0.047,-0.125,1.00094855
1,30,1.055,0.063,-0.117,1.063335789
1,30,1.004,0.07,-0.137,1.015718957
1,30,1.004,-0.016,-0.117,1.010920867
1,30,1,-0.141,-0.109,1.015756861
1,30,0.988,0.059,-0.137,0.999196677
1,30,0.984,-0.016,-0.117,0.991060543
1,30,0.996,-0.031,-0.156,1.008619353
1,30,0.988,0.117,-0.129,1.003231778
1,30,0.953,0.027,-0.125,0.961541991
1,30,0.965,0.117,-0.145,0.982821957
1,30,1.031,0.07,-0.109,1.039106347
1,30,0.984,-0.07,-0.078,0.989565561
1,30,0.98,0.121,-0.125,0.995322058
1,30,1.012,-0.07,-0.125,1.022090505
1,30,0.996,0.008,-0.156,1.008174588
1,30,0.988,-0.02,-0.133,0.997112331
1,30,0.984,-0.121,-0.137,1.000832653
1,30,0.953,0.039,-0.105,0.959559795
1,30,1.043,-0.051,-0.113,1.050342325
1,30,1.008,-0.094,-0.141,1.022145293
1,30,0.984,0.035,-0.137,0.99410764
1,30,1.02,-0.023,-0.121,1.027409363
1,30,0.992,-0.105,-0.145,1.008024801
1,30,0.965,0.074,-0.137,0.977481458
1,30,1.02,-0.02,-0.129,1.028319503
1,30,0.98,-0.137,-0.156,1.001750967
1,30,0.992,0.055,-0.129,1.001863264
1,30,1.012,0.023,-0.098,1.0169941
1,30,0.953,0.066,-0.102,0.960712756
1,30,1.023,0.059,-0.113,1.030911732
1,30,1.004,-0.063,-0.148,1.016803324
1,30,0.977,-0.051,-0.137,0.987876004
1,30,1.012,0.063,-0.125,1.021634964
1,30,0.988,-0.043,-0.156,1.001163823
1,30,0.977,-0.074,-0.129,0.988254016
1,30,1.031,0.07,-0.113,1.039533549
1,30,0.988,-0.031,-0.164,1.001998503
1,30,0.961,-0.039,-0.113,0.968406423
1,30,1.043,0.09,-0.109,1.052535035
1,30,0.957,-0.004,-0.168,0.971642424
1,30,1.004,-0.082,-0.16,1.019970588
1,30,1.043,0,-0.152,1.054017552
1,30,0.973,0.012,-0.145,0.983818073
1,30,1.02,0.07,-0.117,1.029071912
1,30,0.996,0.074,-0.141,1.008649097
1,30,1.012,-0.004,-0.121,1.019215875
1,30,0.988,-0.109,-0.117,1.000856633
1,30,0.977,0.094,-0.137,0.99102674
1,30,0.984,0.008,-0.105,0.989618613
1,30,0.98,-0.09,-0.141,0.994173526
1,30,0.965,-0.008,-0.125,0.973095062
1,30,0.996,-0.027,-0.016,0.996494355
1,30,0.988,-0.051,-0.129,0.997690333
1,30,1,0.121,-0.133,1.016036417
1,30,1.039,0,-0.121,1.046021988
1,30,0.973,0.109,-0.168,0.993395188
1,30,0.988,0.078,-0.105,0.99662079
1,30,0.984,-0.016,-0.148,0.995196463
1,30,0.969,0.094,-0.129,0.982058043
1,30,0.992,-0.082,-0.121,1.002710826
1,30,0.984,0.008,-0.145,0.994658233
1,30,0.988,-0.051,-0.117,0.996209817
1,30,0.992,-0.133,-0.156,1.012960513
1,30,1.039,-0.012,-0.137,1.048062021
1,30,0.988,0.098,-0.105,0.998385196
1,30,1.031,-0.07,-0.168,1.046940782
1,30,0.996,0.047,-0.18,1.013225049
1,30,0.945,-0.043,-0.137,0.955846745
1,30,0.977,-0.125,-0.141,0.995005025
1,30,0.98,0.02,-0.133,0.989186029
1,30,1.02,-0.02,-0.109,1.026002437
1,30,0.984,-0.117,-0.148,1.001922652
1,30,0.984,0.113,-0.098,0.995303471
1,30,1.082,0.027,-0.109,1.087811565
1,30,0.98,0.102,-0.125,0.993191321
1,30,1.012,0.066,-0.102,1.019266403
1,30,0.996,-0.051,-0.152,1.00882159
1,30,0.961,-0.082,-0.117,0.971562659
1,30,1.027,0.031,-0.102,1.032518281
1,30,0.988,-0.051,-0.152,1.000924073
1,30,0.988,-0.02,-0.105,0.993765063
1,30,1.047,0.082,-0.117,1.056703364
1,30,1.016,0.02,-0.145,1.026489649
1,30,1.043,0.074,-0.137,1.054558675
1,30,1.004,0.039,-0.148,1.015598838
1,30,0.996,-0.027,-0.129,1.004682039
1,30,0.992,0.086,-0.121,1.003045861
1,30,0.941,0,-0.141,0.951505123
1,30,1.023,0.027,-0.117,1.030022815
1,30,1,0.09,-0.129,1.012294918
1,30,1.023,0.047,-0.117,1.030740996
1,30,0.988,0.086,-0.141,1.00170904
1,30,1.066,0.074,-0.145,1.078358475
1,30,0.941,0.031,-0.121,0.949253918
1,30,0.973,-0.066,-0.117,0.982229098
1,30,1,-0.063,-0.129,1.010252444
1,30,0.965,0.012,-0.137,0.974750224
1,30,0.973,-0.02,-0.105,0.978853411
1,30,0.984,-0.117,-0.141,1.000912584
1,30,0.992,0.023,-0.152,1.003841123
1,30,1.02,-0.031,-0.113,1.026708332
1,30,0.984,-0.113,-0.125,0.998323595
1,30,0.98,0.059,-0.164,0.995377818
1,30,1.039,-0.039,-0.133,1.048203702
1,30,0.996,-0.109,-0.16,1.014641316
1,30,1.008,0.09,-0.145,1.022344854
1,30,1.047,0.008,-0.125,1.054465742
1,30,0.98,0.117,-0.125,0.994843706
1,30,1.023,0.008,-0.117,1.029699956
1,30,1.008,-0.066,-0.16,1.022751192
1,30,1.062,-0.055,-0.113,1.069410118
1,30,1.02,0.066,-0.117,1.028807562
1,30,0.992,-0.043,-0.129,1.001276186
1,30,0.953,-0.055,-0.117,0.961729172
1,30,1,0.074,-0.109,1.008641165
1,30,0.973,-0.023,-0.148,0.984460258
1,30,0.973,-0.043,-0.109,0.980030102
1,30,1.023,0.074,-0.113,1.031878869
1,30,0.969,0.012,-0.145,0.979862235
1,30,1.02,0.059,-0.125,1.029323079
1,30,1,0.082,-0.141,1.01321518
1,30,1.004,-0.004,-0.113,1.01034697
1,30,0.977,0.078,-0.121,0.987549492
1,30,0.98,0.004,-0.133,0.988991911
1,30,1.039,0.004,-0.137,1.048000954
1,30,0.938,0.074,-0.113,0.947675577
1,30,1,0.055,-0.098,1.006294688
1,30,1.031,-0.039,-0.141,1.041327518
1,30,0.969,-0.066,-0.121,0.978753289
1,30,1.004,0.059,-0.117,1.012514691
1,30,0.953,0.051,-0.145,0.96531601
1,30,1.035,0.07,-0.102,1.042367018
1,30,0.996,0.035,-0.152,1.008139375
1,30,0.961,-0.031,-0.055,0.963071648
1,30,1.023,-0.078,-0.129,1.034047388
1,30,0.984,0.074,-0.133,0.99570126
1,30,1.027,-0.027,-0.121,1.034455896
1,30,0.984,-0.129,-0.145,1.002956629
1,30,1.004,0.063,-0.152,1.017393238
1,30,1.004,0.02,-0.109,1.01009752
1,30,0.977,0.078,-0.148,0.991219955
1,30,1.035,0.051,-0.117,1.042839873
1,30,0.98,-0.031,-0.137,0.990015151
1,30,0.984,-0.051,-0.164,0.998875868
1,30,1.062,-0.023,-0.152,1.073068963
1,30,0.977,-0.004,-0.117,0.983988821
1,30,1.039,0.023,-0.113,1.045379835
1,30,1.016,0.035,-0.117,1.023313246
1,30,0.996,-0.027,-0.129,1.004682039
1,30,0.953,-0.039,-0.113,0.960468115
1,30,1.008,0.074,-0.117,1.017462039
1,30,0.973,0.031,-0.141,0.983651869
1,30,1.012,0.059,-0.137,1.022934015
1,30,0.988,0.047,-0.145,0.999688952
1,30,0.992,-0.039,-0.121,1.000112994
1,30,0.984,0.066,-0.105,0.991784755
1,30,0.93,-0.008,-0.129,0.93893823
1,30,0.988,0,-0.109,0.993994467
1,30,0.996,-0.137,-0.16,1.01802996
1,30,0.938,0.008,-0.129,0.946862714
1,30,0.996,0.004,-0.102,1.001217259
1,30,1,0.074,-0.137,1.0120499
1,30,1.012,0.059,-0.109,1.019561671
1,30,1.023,0.035,-0.133,1.032202984
1,30,1.023,0.047,-0.117,1.030740996
1,30,1.012,-0.02,-0.133,1.020898134
1,30,0.934,-0.031,-0.098,0.93963876
1,30,1.012,0.07,-0.121,1.021609025
1,30,0.996,0.063,-0.145,1.008469137
1,30,1.008,0,-0.145,1.018375667
1,30,0.988,0.074,-0.141,1.000750219
1,30,1.016,-0.004,-0.117,1.022722347
1,30,1.016,0.023,-0.105,1.021670201
1,30,0.953,-0.012,-0.133,0.962310761
1,30,1.016,0.012,-0.113,1.022335072
1,30,0.992,-0.117,-0.156,1.010984174
1,30,0.926,-0.027,-0.121,0.934262276
1,30,0.965,0.047,-0.094,0.970705929
1,30,0.969,-0.063,-0.137,0.980662531
1,30,0.965,-0.07,-0.121,0.975072305
1,30,1.062,0.047,-0.117,1.069458742
1,30,1.035,-0.012,-0.141,1.044629121
1,30,0.973,-0.012,-0.109,0.979159844
1,30,1.043,0.07,-0.113,1.051436161
1,30,0.926,-0.016,-0.168,0.941252357
1,30,0.992,-0.07,-0.156,1.006628035
1,30,1.023,0,-0.137,1.032132743
1,30,0.969,-0.035,-0.152,0.981473382
1,30,1.031,-0.051,-0.121,1.039328148
1,30,1.031,0.051,-0.117,1.038870059
1,30,1,0.039,-0.137,1.010094055
1,30,1.047,0.059,-0.109,1.054310675
1,30,1,0.031,-0.141,1.01036726
1,30,1.004,0,-0.133,1.012770951
1,30,1,-0.078,-0.141,1.012899304
1,30,0.973,-0.008,-0.121,0.980527409
1,30,1.09,0.039,-0.141,1.099773613
1,30,0.973,-0.086,-0.152,0.988548937
1,30,0.938,-0.023,-0.137,0.948230985
1,30,1,0.027,-0.102,1.005551093
1,30,0.961,0.129,-0.152,0.981461156
1,30,0.988,0.055,-0.098,0.994370655
1,30,0.973,0,-0.125,0.980996432
1,30,0.953,-0.051,-0.113,0.961030176
1,30,0.996,-0.098,-0.117,1.007625426
1,30,0.988,-0.027,-0.141,0.998375681
1,30,0.98,0.074,-0.145,0.99342891
1,30,0.984,-0.078,-0.117,0.993996479
1,30,0.977,-0.008,-0.168,0.991371273
1,30,0.984,0.063,-0.137,0.995486816
1,30,0.984,-0.09,-0.105,0.993670469
1,30,1,0.016,-0.156,1.01222132
1,30,1.043,-0.055,-0.125,1.051902562
1,30,0.98,-0.051,-0.133,0.990297935
1,30,1.031,0.063,-0.137,1.04196881
1,30,1,-0.016,-0.141,1.010018317
1,30,1.012,-0.117,-0.16,1.031228879
1,30,0.938,0.059,-0.121,0.94761068
1,30,1.039,0,-0.113,1.045126787
1,30,1.047,-0.039,-0.148,1.058127592
1,30,0.965,-0.012,-0.117,0.972140936
1,30,0.992,0.031,-0.121,0.999832986
1,30,0.973,0.07,-0.145,0.986232224
1,30,0.988,0.066,-0.102,0.995441611
1,30,1,-0.059,-0.145,1.012178838
1,30,0.957,-0.035,-0.133,0.966831423
1,30,1.004,0.055,-0.117,1.012289484
1,30,1.023,-0.02,-0.137,1.032326499
1,30,0.941,-0.063,-0.105,0.948933612
1,30,1.047,0.078,-0.117,1.056400492
1,30,0.984,-0.027,-0.145,0.994992462
1,30,0.969,-0.027,-0.129,0.977921776
1,30,1.039,0.063,-0.109,1.046599732
1,30,0.945,-0.027,-0.152,0.957527023
1,30,0.957,-0.035,-0.117,0.964760592
1,30,0.992,0.066,-0.105,0.999722461
1,30,0.98,0,-0.16,0.992975327
1,30,1.039,0.09,-0.105,1.048163155
1,30,1,0.047,-0.148,1.011984684
1,30,1.016,0.023,-0.117,1.022973118
1,30,0.965,-0.094,-0.141,0.979766299
1,30,0.949,0,-0.109,0.955239237
1,30,1.02,-0.02,-0.113,1.026435093
1,30,0.969,-0.063,-0.105,0.976706199
1,30,0.965,-0.004,-0.117,0.9720751
1,30,1.004,0.016,-0.121,1.011391616
1,30,0.961,-0.039,-0.148,0.973111504
1,30,0.949,-0.047,-0.141,0.960568061
1,30,0.984,0.008,-0.094,0.988512013
1,30,0.961,0.094,-0.168,0.980092343
1,30,1.047,-0.012,-0.129,1.054985308
1,30,1.027,-0.066,-0.133,1.037677214
1,30,0.977,0.039,-0.148,0.988915568
1,30,1.027,0.098,-0.109,1.037407345
1,30,1.031,0.008,-0.137,1.040093265
1,30,0.969,-0.043,-0.129,0.978494251
1,30,1.031,-0.031,-0.113,1.03763722
1,30,1.004,0.035,-0.18,1.020608152
1,30,0.961,0.012,-0.125,0.969169748
1,30,1,0.094,-0.141,1.014256871
1,30,0.984,0.035,-0.133,0.993564291
1,30,0.988,-0.102,-0.148,1.004217108
1,30,0.957,0.094,-0.133,0.970759496
1,30,1.016,-0.031,-0.129,1.024625785
1,30,1.008,-0.035,-0.121,1.015839554
1,30,0.926,-0.035,-0.133,0.936157038
1,30,1.012,0.055,-0.109,1.01933802
1,30,1,-0.043,-0.129,1.009202656
1,30,0.961,-0.059,-0.148,0.974118063
1,30,1.016,0.043,-0.125,1.024563322
1,30,1,-0.074,-0.156,1.014796531
1,30,0.93,-0.055,-0.137,0.941644307
1,30,1.016,0.059,-0.098,1.02241919
1,30,0.977,-0.031,-0.145,0.988187735
1,30,0.949,-0.047,-0.109,0.956394793
1,30,0.996,0.055,-0.105,1.003028414
1,30,1,0.027,-0.133,1.009166983
1,30,1.02,0.07,-0.129,1.030505216
1,30,0.977,0.051,-0.141,0.988438668
1,30,0.996,-0.012,-0.121,1.003394738
1,30,1.012,0.035,-0.105,1.018034381
1,30,0.941,0.012,-0.125,0.949341877
1,30,1.043,0.02,-0.121,1.050185698
1,30,0.98,0.07,-0.141,0.992562844
1,30,1,0.059,-0.098,1.006521237
1,30,0.949,0.047,-0.152,0.962244252
1,30,1.023,0.082,-0.105,1.031638503
1,30,0.934,0.035,-0.125,0.9429772
1,30,0.945,-0.055,-0.105,0.952404851
1,30,0.973,0.012,-0.145,0.983818073
1,30,0.957,0.043,-0.133,0.967154073
1,30,1.012,0.059,-0.133,1.022405986
1,30,0.984,0.098,-0.168,1.003037387
1,30,0.996,-0.027,-0.148,1.007297871
1,30,0.988,-0.113,-0.152,1.005990557
1,30,0.957,0.035,-0.133,0.966831423
1,30,0.992,-0.043,-0.133,1.001799381
1,30,1.012,-0.027,-0.117,1.019098621
1,30,0.938,-0.031,-0.133,0.947889234
1,30,1.004,0.055,-0.129,1.013746517
1,30,1.016,-0.039,-0.152,1.028047178
1,30,0.988,-0.047,-0.145,0.999688952
1,30,1.023,0.047,-0.121,1.031202696
1,30,0.992,-0.063,-0.148,1.004956218
1,30,0.949,-0.063,-0.152,0.963158346
1,30,0.996,0.063,-0.094,1.002407602
1,30,1,-0.023,-0.145,1.010719546
1,30,0.961,-0.043,-0.113,0.968575759
1,30,1.008,0.066,-0.109,1.016022145
1,30,1.016,0.012,-0.137,1.025265332
1,30,1.051,0.074,-0.121,1.060527227
1,30,0.996,0.078,-0.145,1.009517211
1,30,0.984,-0.016,-0.113,0.990596285
1,30,0.996,0.031,-0.102,1.001689074
1,30,0.93,-0.004,-0.137,0.940045212
1,30,0.996,0.016,-0.109,1.002074349
1,30,0.996,-0.063,-0.121,1.005298961
1,30,0.965,-0.051,-0.133,0.975456303
1,30,0.996,0.008,-0.117,1.002880352
1,30,0.98,-0.113,-0.148,0.997533458
1,30,0.965,-0.043,-0.121,0.973506549
1,30,1.031,0.059,-0.102,1.037711906
1,30,0.977,-0.059,-0.152,0.990511989
1,30,0.945,-0.047,-0.109,0.95242585
1,30,0.984,0.051,-0.105,0.990899591
1,30,0.934,0,-0.133,0.943421963
1,30,1.027,0.066,-0.117,1.035748039
1,30,0.992,0.016,-0.148,1.003107173
1,30,0.988,-0.035,-0.133,0.99752594
1,30,1.012,-0.078,-0.102,1.020113719
1,30,0.988,0.02,-0.145,0.99878376
1,30,0.98,-0.02,-0.117,0.987162094
1,30,1.008,-0.086,-0.109,1.017517076
1,30,0.996,0.109,-0.137,1.011269499
1,30,1,-0.012,-0.125,1.00785366
1,30,0.977,-0.141,-0.113,0.99356882
1,30,0.969,0.059,-0.129,0.979327831
1,30,1.023,0.027,-0.113,1.029576126
1,30,0.992,0.074,-0.137,1.004145906
1,30,1.031,0.059,-0.117,1.03929351
1,30,1.023,-0.023,-0.16,1.035692039
1,30,0.984,0.113,-0.125,0.998323595
1,30,1.047,-0.055,-0.113,1.054515529
1,30,0.973,-0.039,-0.145,0.984517648
1,30,0.969,0.07,-0.129,0.980052039
1,30,0.996,-0.098,-0.133,1.00960834
1,30,1.016,0,-0.148,1.026722942
1,30,0.969,-0.027,-0.121,0.976898664
1,30,1.012,-0.059,-0.137,1.022934015
1,30,1.02,0.031,-0.16,1.032938043
1,30,1.023,-0.023,-0.156,1.035081639
1,30,0.984,-0.133,-0.137,1.002354229
1,30,0.969,0.031,-0.137,0.979127673
1,30,1.016,-0.023,-0.121,1.023438323
1,30,0.984,-0.031,-0.133,0.993431427
1,30,0.988,0.059,-0.152,1.00136357
1,30,1.004,-0.004,-0.133,1.01277885
1,30,1.027,-0.086,-0.125,1.038147388
1,30,0.957,0.027,-0.145,0.968299024
1,30,1.027,0.027,-0.113,1.033550676
1,30,1.043,0.035,-0.129,1.051529838
1,30,1.016,0.035,-0.117,1.023313246
1,30,1.023,0.004,-0.129,1.031109112
1,30,1.047,-0.039,-0.121,1.054690002
1,30,1.043,-0.02,-0.145,1.053220775
1,30,1.039,0.008,-0.148,1.049518461
1,30,1.004,-0.031,-0.137,1.013778082
1,30,1.008,-0.082,-0.141,1.021111649
1,30,1.016,-0.02,-0.133,1.024863406
1,30,0.961,-0.055,-0.145,0.973432586
1,30,0.961,0.027,-0.121,0.96896388
1,30,0.953,0.023,-0.152,0.965319636
1,30,1.012,0.055,-0.125,1.021172855
1,30,1.008,0.086,-0.148,1.022430438
1,30,1,0.039,-0.125,1.008536564
1,30,0.996,-0.117,-0.152,1.014302223
1,30,0.957,-0.016,-0.121,0.964751782
1,30,0.996,-0.008,-0.133,1.004872629
1,30,1.004,-0.031,-0.105,1.009951484
1,30,0.977,0.086,-0.141,0.990861242
1,30,0.926,0.047,-0.051,0.92859356
1,30,0.957,-0.055,-0.133,0.967761851
1,30,0.957,-0.035,-0.129,0.966289294
1,30,1.012,0.043,-0.113,1.019196743
1,30,0.973,-0.063,-0.141,0.985179679
1,30,0.945,-0.07,-0.148,0.959077161
1,30,0.98,0.055,-0.102,0.986827746
1,30,0.961,-0.031,-0.156,0.974072893
1,30,0.969,-0.023,-0.113,0.975837589
1,30,1.02,0.059,-0.129,1.029816489
1,30,0.984,0.02,-0.129,0.992621277
1,30,1.043,0.078,-0.121,1.052888408
1,30,0.992,0.035,-0.137,1.002026946
1,30,0.98,-0.035,-0.129,0.989073304
1,30,0.996,-0.059,-0.109,1.003682221
1,30,0.973,0.059,-0.141,0.984931977
1,30,0.984,0.012,-0.113,0.990539752
1,30,0.984,0.09,-0.125,0.99598243
1,30,0.988,0.043,-0.109,0.994924118
1,30,0.992,-0.086,-0.16,1.008493927
1,30,0.961,0.137,-0.133,0.979785181
1,30,1.023,-0.043,-0.129,1.031997578
1,30,1.012,0,-0.117,1.01874089
1,30,0.945,-0.035,-0.117,0.952858332
1,30,1.016,-0.09,-0.137,1.029137989
1,30,0.996,-0.004,-0.133,1.004848745
1,30,0.965,-0.059,-0.129,0.975370186
1,30,1.035,0.07,-0.117,1.043941569
1,30,1.004,-0.027,-0.164,1.017664483
1,30,0.973,-0.066,-0.137,0.984811657
1,30,1.004,0.055,-0.09,1.009525136
1,30,0.988,0.09,-0.129,1.000442402
1,30,0.988,-0.02,-0.121,0.995582744
1,30,0.992,-0.094,-0.137,1.005817578
1,30,0.973,0.086,-0.117,0.983775381
1,30,0.992,-0.039,-0.129,1.001112381
1,30,0.996,-0.063,-0.137,1.007349989
1,30,0.992,0.078,-0.145,1.005570982
1,30,0.988,-0.02,-0.125,0.996076804
1,30,0.996,-0.043,-0.125,1.004733796
1,30,0.949,0.102,-0.109,0.960669558
1,30,0.988,-0.063,-0.094,0.994459149
1,30,0.973,-0.07,-0.145,0.986232224
1,30,0.98,0.102,-0.152,0.996949347
1,30,0.98,-0.051,-0.129,0.98976866
1,30,1.004,-0.023,-0.145,1.014677289
1,30,0.969,0.152,-0.152,0.992556799
1,30,0.98,-0.055,-0.109,0.98757582
1,30,1.016,-0.004,-0.113,1.022272469
1,30,0.988,-0.086,-0.113,0.998152794
1,30,1.031,0.047,-0.129,1.040101437
1,30,1.012,0.008,-0.137,1.021262454
1,30,1.012,-0.066,-0.148,1.024892189
1,30,0.977,-0.059,-0.133,0.987774772
1,30,0.996,0.086,-0.137,1.009049553
1,30,0.992,-0.039,-0.121,1.000112994
1,30,0.988,-0.078,-0.109,0.997050149
1,30,1,0,-0.117,1.006821235
1,30,1.008,-0.035,-0.152,1.019996569
1,30,0.996,-0.09,-0.121,1.007351478
1,30,1.012,0.07,-0.148,1.025157549
1,30,1,0,-0.121,1.0072939
1,30,1.051,0.141,-0.121,1.067297053
1,30,0.984,-0.004,-0.109,0.990026767
1,30,1.012,0.012,-0.102,1.017198112
1,30,0.965,-0.047,-0.125,0.974196592
1,30,1,-0.012,-0.109,1.005994533
1,30,1.012,-0.02,-0.109,1.018049606
1,30,0.98,0.105,-0.152,0.997260748
1,30,1.023,0.004,-0.129,1.031109112
1,30,0.98,0.016,-0.137,0.989659032
1,30,1.004,0.02,-0.121,1.011462802
1,30,1.012,0.027,-0.121,1.019565594
1,30,0.992,-0.055,-0.098,0.998345131
1,30,0.945,0.004,-0.09,0.949284467
1,30,0.961,0.035,-0.137,0.971347003
1,30,1.004,0.016,-0.113,1.010465734
1,30,1.004,0.082,-0.133,1.016085134
1,30,1.012,0.008,-0.109,1.017884571
